edad;animal;dia_semana;estado_civil;fecha;seno;constante;hijos;trabajos;sueldo;peso
79.0;gato;lunes;;2000-10-19;-0,756802495;1.5;2.0;0.0;2.247.485.469.138.990;77
46.0;pez;viernes;;;0;1.5;0.0;1.0;2.338.246.436.621.070;43
65.0;perro;miercoles;;2000-10-21;-0,958924275;1.5;1.0;0.0;;47
58.0;perro;martes;;2000-10-22;0,909297427;1.5;3.0;1.0;9.229.975.808.138.770;58
20.0;gato;jueves;;2000-10-23;0;1.5;3.0;1.0;;60
45.0;perro;lunes;;2000-10-24;0;1.5;2.0;3.0;;47
37.0;hamster;martes;;2000-10-25;0,909297427;1.5;0.0;0.0;1.716.385.651.602.060;90
43.0;pajaro;lunes;;2000-10-26;0,841470985;1.5;3.0;1.0;20.835.000.015.473.300;23
41.0;perro;martes;;2000-10-27;-0,958924275;1.5;3.0;0.0;;65
71.0;gato;miercoles;;2000-10-28;0,141120008;1.5;0.0;0.0;;60
69.0;pajaro;viernes;;2000-10-29;0,141120008;1.5;0.0;1.0;23.279.151.864.987.400;68
64.0;hamster;martes;;2000-10-30;0,841470985;1.5;2.0;0.0;16.131.095.123.383.500;74
38.0;hamster;miercoles;;2000-10-31;0,841470985;1.5;1.0;0.0;;87
71.0;perro;miercoles;;2000-11-01;-0,958924275;1.5;0.0;1.0;25.544.061.144.888.900;40
47.0;pajaro;miercoles;;2000-11-02;0,841470985;1.5;2.0;2.0;;67
21.0;hamster;jueves;;2000-11-03;0;1.5;2.0;2.0;27.868.886.420.008.700;84
53.0;pajaro;viernes;;2000-11-04;-0,279415498;1.5;2.0;2.0;13.594.726.073.214.800;73
57.0;pajaro;martes;;2000-11-05;0,909297427;1.5;3.0;1.0;21.305.045.867.297.700;48
27.0;pajaro;jueves;;2000-11-06;-0,279415498;1.5;0.0;1.0;;39
27.0;hamster;jueves;;2000-11-07;-0,279415498;1.5;0.0;2.0;;67
59.0;hamster;lunes;;2000-11-08;-0,756802495;1.5;0.0;0.0;19.421.436.734.719.100;49
41.0;pez;viernes;;2000-11-09;-0,958924275;1.5;2.0;0.0;2.219.499.274.180.800;79
21.0;gato;viernes;;2000-11-10;-0,279415498;1.5;2.0;2.0;16.163.027.135.892.000;52
64.0;pajaro;martes;;;0,909297427;1.5;1.0;1.0;3.086.721.971.756.660;65
44.0;pajaro;jueves;;;0;1.5;2.0;1.0;24.647.368.046.352.400;84
68.0;gato;viernes;;2000-11-13;-0,756802495;1.5;2.0;3.0;2.442.703.595.333.080;60
62.0;n/a;jueves;;2000-11-14;0,841470985;1.5;1.0;0.0;1.960.084.710.963.020;25
21.0;hamster;viernes;;2000-11-15;0,841470985;1.5;0.0;1.0;18.028.415.065.725.700;34
49.0;gato;jueves;;2000-11-16;-0,279415498;1.5;0.0;0.0;2.204.683.464.523.330;27
27.0;gato;viernes;;2000-11-17;0,841470985;1.5;2.0;1.0;21.837.519.343.657.700;33
28.0;pez;miercoles;;2000-11-18;0,141120008;1.5;2.0;1.0;13.062.550.807.500.400;76
45.0;pez;jueves;;2000-11-19;0,141120008;1.5;0.0;1.0;2.367.459.858.021.130;78
63.0;gato;martes;;2000-11-20;-0,279415498;1.5;3.0;0.0;1.748.325.244.699.230;70
25.0;pajaro;lunes;;;0,141120008;1.5;2.0;1.0;19.378.177.353.934.400;29
57.0;hamster;jueves;;2000-11-22;-0,279415498;1.5;1.0;0.0;20.329.258.613.068.700;54
79.0;perro;miercoles;;2000-11-23;-0,279415498;1.5;1.0;3.0;31.765.830.857.244.700;33
39.0;pajaro;lunes;;2000-11-24;-0,756802495;1.5;0.0;0.0;;40
51.0;hamster;jueves;;2000-11-25;-0,756802495;1.5;0.0;1.0;20.964.828.589.768.800;80
62.0;pajaro;martes;;2000-11-26;0,141120008;1.5;2.0;1.0;2.372.211.066.964.520;85
52.0;perro;viernes;;2000-11-27;0,141120008;1.5;3.0;1.0;;59
52.0;pajaro;lunes;;2000-11-28;0,841470985;1.5;2.0;1.0;24.731.834.398.970.000;75
42.0;pajaro;jueves;;2000-11-29;-0,958924275;1.5;0.0;1.0;2.555.289.186.523.850;57
51.0;pez;martes;;2000-11-30;0;1.5;0.0;0.0;22.914.401.244.018.400;58
23.0;hamster;jueves;;2000-12-01;0;1.5;2.0;1.0;20.128.528.523.525.500;85
58.0;pajaro;martes;;2000-12-02;0,841470985;1.5;0.0;0.0;19.933.057.390.095;32
54.0;pez;jueves;;;0,841470985;1.5;0.0;0.0;2.354.322.946.970.500;25
;perro;lunes;;2000-12-04;0,841470985;1.5;3.0;2.0;21.422.094.490.046.000;48
29.0;pez;jueves;;2000-12-05;0,909297427;1.5;2.0;2.0;2.853.767.533.870.550;77
52.0;;lunes;;2000-12-06;0;1.5;0.0;2.0;2.099.762.578.030.760;77
23.0;pez;miercoles;;2000-12-07;0;1.5;0.0;1.0;;70
71.0;;martes;;;-0,958924275;1.5;2.0;0.0;20.248.617.167.804.500;50
34.0;gato;lunes;;2000-12-09;-0,756802495;1.5;2.0;3.0;16.639.940.064.276.700;71
26.0;perro;lunes;;2000-12-10;0,141120008;1.5;0.0;1.0;273.464.159.229.556;32
79.0;hamster;viernes;;2000-12-11;0,841470985;1.5;2.0;0.0;;70
19.0;gato;jueves;;;-0,279415498;1.5;0.0;1.0;;73
35.0;gato;miercoles;;2000-12-13;-0,958924275;1.5;2.0;0.0;23.971.794.948.066.600;77
66.0;hamster;martes;;2000-12-14;0;1.5;2.0;1.0;;
53.0;pajaro;lunes;;2000-12-15;-0,958924275;1.5;3.0;0.0;266.084.990.120.211;48
74.0;perro;jueves;;;0,841470985;1.5;1.0;3.0;2.604.477.846.564.030;79
45.0;pez;martes;;2000-12-17;0,841470985;1.5;0.0;3.0;;41
58.0;gato;jueves;;2000-12-18;-0,958924275;1.5;0.0;1.0;;76
70.0;pajaro;viernes;;2000-12-19;0,909297427;1.5;2.0;1.0;;63
54.0;perro;jueves;;;-0,958924275;1.5;0.0;2.0;23.479.857.977.070.100;86
66.0;hamster;jueves;;2000-12-21;0,909297427;1.5;2.0;0.0;28.784.721.724.611.800;61
43.0;hamster;viernes;;2000-12-22;0;1.5;0.0;1.0;1.780.366.036.158.810;64
21.0;gato;lunes;;2000-12-23;0,841470985;1.5;2.0;1.0;19.299.432.165.389.400;66
57.0;perro;jueves;;2000-12-24;0,141120008;1.5;0.0;0.0;;69
78.0;;martes;;2000-12-25;-0,279415498;1.5;2.0;1.0;25.519.624.771.006.900;37
53.0;hamster;jueves;;2000-12-26;0;1.5;2.0;3.0;1.341.641.831.095.810;78
68.0;gato;martes;;2000-12-27;-0,756802495;1.5;1.0;1.0;2.343.672.328.958.310;70
48.0;perro;viernes;;;0,909297427;1.5;2.0;2.0;25.246.110.994.736.900;20
47.0;perro;miercoles;;2000-12-29;0;1.5;2.0;0.0;22.575.547.801.583;78
67.0;hamster;miercoles;;2000-12-30;0,909297427;1.5;2.0;3.0;23.952.718.553.614.500;24
51.0;gato;lunes;;;-0,279415498;1.5;0.0;3.0;;37
36.0;perro;martes;;;0,841470985;1.5;0.0;0.0;2.403.239.943.809.120;20
35.0;hamster;lunes;;2001-01-02;-0,756802495;1.5;0.0;1.0;2.261.328.504.132.800;31
47.0;hamster;jueves;;;0,841470985;1.5;3.0;3.0;19.115.095.900.456.100;24
38.0;pez;lunes;;;-0,958924275;1.5;1.0;2.0;10889164.0;44
79.0;pez;viernes;;;0,909297427;1.5;0.0;1.0;2.290.041.123.093.800;41
20.0;pez;lunes;;2001-01-06;-0,279415498;1.5;3.0;1.0;25.253.487.558.131.400;73
23.0;pez;viernes;;2001-01-07;0,141120008;1.5;0.0;2.0;;45
55.0;hamster;jueves;;;-0,756802495;1.5;3.0;1.0;1.798.849.110.027.580;59
30.0;gato;miercoles;;;0,841470985;1.5;2.0;2.0;1.904.797.761.806.610;26
62.0;perro;miercoles;;2001-01-10;-0,279415498;1.5;1.0;2.0;;47
71.0;gato;lunes;;2001-01-11;0;1.5;3.0;0.0;23.296.359.300.866.300;62
79.0;pez;martes;;2001-01-12;0,909297427;1.5;2.0;0.0;;70
20.0;pajaro;martes;;2001-01-13;0,141120008;1.5;0.0;2.0;17.620.602.191.414.400;71
65.0;pez;miercoles;;;-0,279415498;1.5;0.0;2.0;25.756.671.333.283.500;57
45.0;perro;lunes;;2001-01-15;-0,279415498;1.5;1.0;0.0;2.835.203.816.211.430;58
39.0;pez;jueves;;;0,909297427;1.5;0.0;1.0;19.674.783.634.150.000;24
57.0;pajaro;jueves;;2001-01-17;0,909297427;1.5;0.0;1.0;1.562.796.874.430.840;24
57.0;perro;viernes;;2001-01-18;-0,279415498;1.5;0.0;0.0;;53
29.0;hamster;martes;;2001-01-19;-0,958924275;1.5;2.0;1.0;;85
40.0;gato;viernes;;2001-01-20;0,141120008;1.5;3.0;1.0;;75
48.0;perro;miercoles;;2001-01-21;-0,958924275;1.5;0.0;3.0;;40
35.0;pez;jueves;;2001-01-22;-0,756802495;1.5;0.0;1.0;21.616.680.592.061.900;56
24.0;pajaro;martes;;;0,909297427;1.5;2.0;1.0;;74
25.0;pajaro;miercoles;;;0,909297427;1.5;1.0;0.0;;22
36.0;pez;lunes;;2001-01-25;0,141120008;1.5;0.0;0.0;;66
46.0;gato;jueves;;2001-01-26;-0,279415498;1.5;2.0;1.0;;67
61.0;perro;martes;;2001-01-27;0,841470985;1.5;0.0;0.0;;87
37.0;pez;miercoles;;2001-01-28;0,909297427;1.5;1.0;1.0;28.211.475.385.142.300;21
67.0;perro;miercoles;;2001-01-29;0,909297427;1.5;2.0;0.0;2.651.989.227.052.650;90
59.0;pez;jueves;;2001-01-30;-0,958924275;1.5;3.0;1.0;23.218.199.884.127.300;70
47.0;;miercoles;;2001-01-31;-0,756802495;1.5;0.0;2.0;2.394.359.742.117.520;25
64.0;pajaro;miercoles;;2001-02-01;0;1.5;0.0;3.0;2.293.858.126.386.910;87
39.0;hamster;martes;;2001-02-02;0,909297427;1.5;3.0;0.0;2.136.163.841.135.490;44
27.0;pajaro;lunes;;2001-02-03;0,141120008;1.5;0.0;1.0;1263824.0;74
43.0;pez;martes;;2001-02-04;-0,279415498;1.5;0.0;0.0;2.889.251.207.056.340;70
68.0;pez;viernes;;2001-02-05;0,141120008;1.5;1.0;2.0;;85
50.0;hamster;viernes;;2001-02-06;-0,279415498;1.5;0.0;1.0;26.030.507.947.151.000;69
45.0;hamster;jueves;;2001-02-07;0,909297427;1.5;3.0;1.0;1033242.0;58
27.0;hamster;lunes;;2001-02-08;0;1.5;0.0;3.0;2.280.687.322.760.910;35
46.0;hamster;miercoles;_;2001-02-09;-0,279415498;1.5;1.0;2.0;29.064.078.281.331.300;52
61.0;pajaro;miercoles;;2001-02-10;-0,958924275;1.5;3.0;1.0;24.170.850.813.514.500;38
35.0;pez;miercoles;;2001-02-11;-0,958924275;1.5;2.0;0.0;;48
59.0;pajaro;martes;;;0,841470985;1.5;2.0;1.0;23.002.759.672.869.900;
76.0;hamster;lunes;;2001-02-13;-0,279415498;1.5;0.0;1.0;;29
18.0;gato;martes;;2001-02-14;-0,958924275;1.5;2.0;1.0;;90
40.0;perro;viernes;;2001-02-15;0,141120008;1.5;2.0;3.0;1.479.795.618.726.750;80
34.0;pez;jueves;;2001-02-16;-0,756802495;1.5;2.0;0.0;18.363.875.349.134.000;26
60.0;pajaro;miercoles;;2001-02-17;0,141120008;1.5;0.0;3.0;14.984.679.608.005.700;66
54.0;hamster;lunes;;2001-02-18;-0,279415498;1.5;2.0;1.0;1.852.561.935.022.830;20
48.0;hamster;viernes;;2001-02-19;-0,958924275;1.5;2.0;1.0;17.512.093.627.745.100;39
42.0;hamster;viernes;;;0;1.5;1.0;3.0;2.808.352.619.048.830;31
70.0;perro;martes;;2001-02-21;-0,958924275;1.5;0.0;1.0;;22
21.0;pez;miercoles;;2001-02-22;0,141120008;1.5;3.0;2.0;27.616.125.412.714.900;68
69.0;hamster;miercoles;;;0,141120008;1.5;0.0;2.0;20.402.383.866.748.100;30
26.0;pez;viernes;;2001-02-24;-0,279415498;1.5;0.0;2.0;;85
74.0;pajaro;miercoles;;2001-02-25;0,909297427;1.5;1.0;0.0;;23
45.0;pez;miercoles;;2001-02-26;-0,958924275;1.5;0.0;1.0;2.562.146.770.091.020;21
47.0;perro;martes;;2001-02-27;0,141120008;1.5;1.0;2.0;;64
77.0;hamster;miercoles;;2001-02-28;0;1.5;0.0;0.0;23.132.775.298.828.800;79
64.0;perro;jueves;;2001-03-01;0,909297427;1.5;0.0;0.0;;58
41.0;perro;jueves;;2001-03-02;0;1.5;2.0;1.0;17.780.659.174.110.800;24
50.0;pez;lunes;;2001-03-03;0,841470985;1.5;2.0;2.0;;90
37.0;pajaro;martes;;2001-03-04;-0,279415498;1.5;0.0;1.0;2.009.350.975.658.960;22
26.0;hamster;martes;;2001-03-05;-0,958924275;1.5;0.0;1.0;25.242.101.707.708.900;24
25.0;pajaro;martes;;2001-03-06;0,141120008;1.5;0.0;1.0;;85
41.0;perro;jueves;;2001-03-07;0,909297427;1.5;0.0;3.0;;80
31.0;gato;viernes;;2001-03-08;-0,958924275;1.5;0.0;1.0;18.417.235.019.000.300;60
76.0;pajaro;miercoles;;2001-03-09;0,141120008;1.5;0.0;0.0;;32
35.0;pajaro;martes;;;-0,756802495;1.5;1.0;1.0;;82
74.0;pajaro;lunes;;2001-03-11;0;1.5;2.0;1.0;18.236.604.274.194.400;83
70.0;;lunes;;2001-03-12;0,141120008;1.5;0.0;2.0;274.805.646.165.082;78
73.0;hamster;jueves;;2001-03-13;-0,279415498;1.5;2.0;1.0;25.325.904.639.713.000;32
18.0;gato;lunes;;2001-03-14;-0,756802495;1.5;0.0;1.0;25.438.541.895.109.700;56
29.0;pajaro;jueves;;2001-03-15;-0,279415498;1.5;1.0;0.0;2.320.359.097.339.760;44
46.0;pajaro;martes;;2001-03-16;-0,756802495;1.5;0.0;3.0;22.941.281.061.552.900;43
54.0;pajaro;miercoles;;2001-03-17;0;1.5;0.0;0.0;;27
43.0;perro;jueves;;2001-03-18;-0,958924275;1.5;0.0;1.0;17.057.158.055.103.000;39
50.0;pez;miercoles;;2001-03-19;-0,279415498;1.5;0.0;1.0;19.793.132.702.963.400;46
60.0;pajaro;lunes;;2001-03-20;0,909297427;1.5;2.0;3.0;25.694.768.469.832.800;85
32.0;hamster;viernes;;2001-03-21;-0,756802495;1.5;2.0;0.0;2.384.939.770.700.930;89
40.0;pez;jueves;;2001-03-22;0;1.5;1.0;0.0;21.274.571.623.998.900;73
46.0;gato;viernes;;2001-03-23;-0,958924275;1.5;0.0;1.0;1.913.998.263.060.470;78
38.0;pez;martes;;2001-03-24;0,841470985;1.5;3.0;0.0;;58
36.0;perro;lunes;;2001-03-25;0;1.5;2.0;0.0;;58
22.0;gato;jueves;;2001-03-26;-0,756802495;1.5;2.0;3.0;19.805.235.640.311.500;73
40.0;pajaro;martes;;2001-03-27;0,909297427;1.5;0.0;0.0;2.718.705.714.804.750;26
53.0;pajaro;jueves;;2001-03-28;0,909297427;1.5;1.0;2.0;2.168.293.360.056.660;22
76.0;gato;martes;;2001-03-29;-0,958924275;1.5;0.0;1.0;1.982.417.530.662.010;35
37.0;perro;lunes;;2001-03-30;-0,958924275;1.5;3.0;0.0;1043499.0;38
25.0;pajaro;miercoles;;2001-03-31;-0,279415498;1.5;0.0;0.0;19.837.787.477.533.100;37
26.0;pez;viernes;;2001-04-01;0;1.5;0.0;2.0;;21
79.0;pajaro;miercoles;;2001-04-02;0,841470985;1.5;0.0;0.0;2.414.071.336.196.570;90
31.0;pez;miercoles;;2001-04-03;0,141120008;1.5;0.0;0.0;;79
23.0;perro;miercoles;;2001-04-04;-0,958924275;1.5;1.0;0.0;;84
18.0;pajaro;viernes;;2001-04-05;0;1.5;0.0;1.0;25.240.134.932.688.600;58
26.0;pajaro;viernes;;2001-04-06;0,841470985;1.5;2.0;1.0;19.116.468.298.934.300;54
;pajaro;jueves;;2001-04-07;0;1.5;0.0;2.0;2.617.246.478.810.770;63
33.0;hamster;miercoles;;2001-04-08;0;1.5;1.0;1.0;20.251.496.065.063.700;38
71.0;hamster;martes;_;;0;1.5;2.0;0.0;21.719.255.934.142.700;76
29.0;gato;viernes;;2001-04-10;0,909297427;1.5;2.0;1.0;19.400.810.287.680.300;72
22.0;;martes;;2001-04-11;0,841470985;1.5;2.0;2.0;20.313.391.401.943.600;
57.0;hamster;jueves;;2001-04-12;0,909297427;1.5;1.0;1.0;2.274.758.317.234.100;62
46.0;perro;miercoles;;2001-04-13;-0,756802495;1.5;3.0;1.0;2.304.773.990.369.050;55
63.0;gato;lunes;;2001-04-14;0;1.5;3.0;1.0;1.460.916.689.631.630;68
44.0;perro;miercoles;;;-0,279415498;1.5;0.0;3.0;18.524.329.166.265.600;80
28.0;perro;viernes;;2001-04-16;-0,756802495;1.5;0.0;1.0;1.456.698.839.773.800;49
70.0;n/a;jueves;;2001-04-17;0;1.5;0.0;2.0;31.444.447.589.473.000;35
64.0;pajaro;jueves;;2001-04-18;0,141120008;1.5;2.0;3.0;;82
67.0;pez;jueves;;;-0,279415498;1.5;2.0;1.0;1.963.846.837.134.660;58
45.0;hamster;jueves;;2001-04-20;0,909297427;1.5;0.0;2.0;2.561.153.233.326.410;40
69.0;gato;miercoles;;2001-04-21;0,841470985;1.5;2.0;2.0;25.703.297.163.271.800;39
;hamster;martes;;2001-04-22;0,841470985;1.5;1.0;1.0;2.575.564.733.450.290;29
59.0;pez;martes;;2001-04-23;0,141120008;1.5;2.0;1.0;17.953.174.348.741.200;69
36.0;pajaro;martes;;2001-04-24;-0,958924275;1.5;2.0;0.0;19.370.569.602.839.900;59
71.0;gato;jueves;;2001-04-25;0;1.5;0.0;1.0;;66
52.0;gato;miercoles;;2001-04-26;0;1.5;2.0;1.0;19.906.038.021.866.000;31
69.0;hamster;lunes;;2001-04-27;-0,756802495;1.5;2.0;3.0;;73
48.0;hamster;martes;;2001-04-28;0;1.5;0.0;0.0;2.310.819.961.381.070;40
71.0;hamster;lunes;;2001-04-29;-0,279415498;1.5;0.0;2.0;15.575.686.553.106.700;27
76.0;pajaro;lunes;;2001-04-30;-0,279415498;1.5;2.0;1.0;2.022.651.104.354.630;31
61.0;hamster;martes;;2001-05-01;0,841470985;1.5;0.0;2.0;2.298.792.843.114.450;69
73.0;gato;martes;;2001-05-02;0,841470985;1.5;1.0;0.0;23.504.470.332.074.500;75
78.0;hamster;martes;;2001-05-03;0,909297427;1.5;2.0;3.0;2.185.055.647.328.490;45
78.0;perro;viernes;;2001-05-04;-0,958924275;1.5;2.0;0.0;;65
36.0;pajaro;viernes;;2001-05-05;-0,958924275;1.5;3.0;2.0;;64
63.0;pajaro;martes;;2001-05-06;-0,279415498;1.5;1.0;0.0;250.458.793.121.401;69
41.0;gato;viernes;;;-0,958924275;1.5;2.0;1.0;;68
19.0;hamster;jueves;;2001-05-08;-0,756802495;1.5;0.0;1.0;16.903.779.776.019.300;36
24.0;pajaro;miercoles;;2001-05-09;0;1.5;2.0;0.0;;79
60.0;perro;lunes;;2001-05-10;-0,958924275;1.5;0.0;1.0;23.532.061.667.203.100;63
71.0;perro;jueves;;2001-05-11;-0,756802495;1.5;2.0;2.0;25.411.228.026.519.300;86
66.0;perro;jueves;;2001-05-12;-0,756802495;1.5;1.0;2.0;19.523.835.943.592.000;70
48.0;pajaro;miercoles;;2001-05-13;0,141120008;1.5;0.0;0.0;18.980.515.299.250.100;82
77.0;pajaro;miercoles;;2001-05-14;0,841470985;1.5;0.0;0.0;22.010.528.354.844.500;51
34.0;perro;lunes;;2001-05-15;-0,958924275;1.5;1.0;0.0;;89
44.0;hamster;lunes;;2001-05-16;0,841470985;1.5;0.0;1.0;;22
78.0;n/a;lunes;;2001-05-17;-0,756802495;1.5;0.0;0.0;2.126.812.154.040.130;88
53.0;pajaro;jueves;;2001-05-18;0;1.5;1.0;2.0;20.359.236.014.612.600;46
76.0;perro;martes;;2001-05-19;-0,279415498;1.5;2.0;1.0;;43
67.0;hamster;viernes;;2001-05-20;0,909297427;1.5;1.0;2.0;22.468.008.667.759.000;24
60.0;gato;lunes;;2001-05-21;-0,756802495;1.5;0.0;3.0;2.092.813.336.837.610;39
27.0;hamster;lunes;;2001-05-22;0;1.5;2.0;1.0;22.439.599.613.960.900;53
62.0;hamster;jueves;;;-0,958924275;1.5;1.0;1.0;;41
31.0;hamster;lunes;;2001-05-24;0,909297427;1.5;1.0;2.0;;45
75.0;gato;viernes;;;0,841470985;1.5;0.0;2.0;2.757.178.753.722.150;43
24.0;pez;lunes;;2001-05-26;0,841470985;1.5;2.0;0.0;29.896.123.880.238.400;83
56.0;gato;lunes;;2001-05-27;0;1.5;2.0;1.0;22.669.236.712.807.000;67
57.0;perro;lunes;;2001-05-28;0,909297427;1.5;2.0;0.0;21.195.836.042.578.600;53
26.0;gato;jueves;;2001-05-29;0,909297427;1.5;2.0;0.0;20.209.800.308.355.900;26
31.0;hamster;jueves;;2001-05-30;-0,756802495;1.5;2.0;0.0;20.779.940.516.240.000;59
74.0;pez;jueves;;2001-05-31;0,909297427;1.5;2.0;0.0;21.988.735.818.417.600;26
25.0;;lunes;;2001-06-01;-0,279415498;1.5;2.0;1.0;26.963.949.866.891.600;70
34.0;pez;viernes;;2001-06-02;-0,756802495;1.5;2.0;0.0;234.042.599.038.296;20
74.0;pez;miercoles;;2001-06-03;-0,279415498;1.5;0.0;1.0;24.513.664.033.216.200;36
40.0;;jueves;;2001-06-04;0;1.5;0.0;1.0;17.258.167.298.404.800;37
74.0;pajaro;jueves;;2001-06-05;-0,756802495;1.5;0.0;0.0;18.569.720.601.830.700;54
33.0;pajaro;miercoles;;2001-06-06;0,141120008;1.5;2.0;2.0;;
43.0;perro;miercoles;;2001-06-07;0,909297427;1.5;0.0;1.0;19.612.494.653.991.500;58
26.0;pajaro;jueves;;2001-06-08;-0,756802495;1.5;0.0;1.0;;44
53.0;hamster;miercoles;;2001-06-09;-0,279415498;1.5;1.0;1.0;1063805.0;43
24.0;hamster;lunes;;;-0,279415498;1.5;0.0;1.0;19.947.154.652.591.600;62
35.0;gato;martes;;2001-06-11;-0,279415498;1.5;0.0;1.0;23.766.359.712.829.400;66
25.0;pajaro;miercoles;;2001-06-12;0,909297427;1.5;0.0;1.0;27.331.511.134.100.900;20
38.0;pajaro;lunes;;2001-06-13;0,141120008;1.5;2.0;2.0;20.127.129.665.517.400;34
43.0;pajaro;martes;;;0;1.5;0.0;0.0;2.596.897.653.076.890;49
20.0;perro;jueves;;;0;1.5;0.0;2.0;;74
78.0;pez;miercoles;;2001-06-16;-0,279415498;1.5;2.0;0.0;22.690.157.431.801.000;33
34.0;hamster;martes;;2001-06-17;0;1.5;0.0;2.0;2.215.131.462.847.680;43
74.0;gato;martes;;2001-06-18;0,141120008;1.5;2.0;1.0;;71
68.0;pajaro;miercoles;;2001-06-19;0,141120008;1.5;1.0;0.0;23.039.103.243.522.000;39
63.0;hamster;viernes;;2001-06-20;-0,958924275;1.5;0.0;2.0;;54
41.0;pajaro;miercoles;;;0;1.5;3.0;1.0;28.687.800.480.776.000;20
42.0;gato;martes;;2001-06-22;-0,279415498;1.5;2.0;1.0;13.823.803.880.648.400;81
22.0;pajaro;martes;;2001-06-23;0,841470985;1.5;0.0;2.0;21.206.850.508.038.800;42
54.0;perro;viernes;;2001-06-24;0,909297427;1.5;2.0;1.0;;36
62.0;n/a;viernes;;;0,141120008;1.5;1.0;1.0;21.507.121.683.032.800;29
67.0;pez;jueves;;;0,841470985;1.5;2.0;1.0;20.815.278.604.293.900;60
41.0;hamster;lunes;;2001-06-27;0;1.5;3.0;0.0;;66
48.0;perro;viernes;;;0;1.5;1.0;1.0;16.653.066.038.821.600;25
72.0;perro;jueves;;2001-06-29;0,909297427;1.5;0.0;0.0;;49
43.0;pajaro;martes;;2001-06-30;0,841470985;1.5;0.0;1.0;19.599.911.975.111.500;57
38.0;perro;martes;;2001-07-01;0;1.5;0.0;1.0;2.461.041.766.577.120;50
51.0;pajaro;viernes;;2001-07-02;0,141120008;1.5;0.0;3.0;20.925.024.900.638.600;90
55.0;perro;miercoles;;2001-07-03;0;1.5;0.0;0.0;;86
75.0;pajaro;viernes;;2001-07-04;-0,756802495;1.5;0.0;1.0;19.626.931.112.769.400;82
41.0;pez;jueves;;;-0,756802495;1.5;0.0;3.0;29.461.860.230.188.800;84
45.0;pez;viernes;;2001-07-06;0,141120008;1.5;0.0;1.0;26.919.017.201.514.700;34
47.0;hamster;miercoles;;2001-07-07;-0,958924275;1.5;0.0;0.0;2.614.797.813.462.250;79
51.0;;viernes;;2001-07-08;0,141120008;1.5;2.0;2.0;19.600.074.823.326.400;31
69.0;gato;miercoles;;2001-07-09;-0,958924275;1.5;0.0;1.0;28.872.845.459.044.100;85
71.0;;lunes;;2001-07-10;-0,958924275;1.5;0.0;1.0;23.652.064.539.376.700;57
73.0;hamster;viernes;;2001-07-11;0,141120008;1.5;2.0;0.0;15.781.651.868.832.800;80
69.0;pajaro;lunes;;2001-07-12;0,141120008;1.5;2.0;0.0;1.641.978.023.006.140;75
40.0;pajaro;viernes;;2001-07-13;-0,756802495;1.5;2.0;0.0;;84
72.0;pajaro;lunes;;2001-07-14;0,909297427;1.5;0.0;0.0;25.924.734.236.989.000;58
25.0;perro;miercoles;;2001-07-15;0,841470985;1.5;2.0;0.0;20.316.855.017.037.900;75
59.0;hamster;viernes;;2001-07-16;0;1.5;0.0;2.0;26.552.386.640.843.100;57
67.0;;viernes;;2001-07-17;0,909297427;1.5;0.0;3.0;15.330.120.930.915.300;57
27.0;gato;viernes;;2001-07-18;-0,279415498;1.5;2.0;1.0;13307923.0;37
72.0;gato;jueves;;2001-07-19;0,141120008;1.5;3.0;1.0;1157139.0;40
18.0;hamster;lunes;;2001-07-20;0;1.5;3.0;2.0;2.297.037.001.308.100;70
37.0;perro;jueves;;2001-07-21;0,909297427;1.5;1.0;0.0;15.789.644.814.726.100;88
74.0;gato;martes;;2001-07-22;-0,756802495;1.5;2.0;2.0;19.141.487.118.649.000;21
54.0;pez;martes;;2001-07-23;-0,756802495;1.5;2.0;0.0;;49
35.0;pajaro;miercoles;;;-0,958924275;1.5;2.0;1.0;2.349.044.165.668.600;66
38.0;hamster;miercoles;;2001-07-25;0,141120008;1.5;1.0;1.0;2.407.935.694.100.350;63
71.0;gato;jueves;;;0,909297427;1.5;2.0;1.0;296.702.198.374.461;68
66.0;pez;jueves;;2001-07-27;0;1.5;2.0;1.0;;39
21.0;perro;miercoles;;2001-07-28;-0,756802495;1.5;1.0;3.0;;58
60.0;gato;martes;;2001-07-29;-0,958924275;1.5;2.0;0.0;;68
19.0;perro;viernes;;2001-07-30;-0,756802495;1.5;0.0;1.0;2.840.360.290.866.770;21
38.0;perro;jueves;;2001-07-31;-0,756802495;1.5;0.0;0.0;15.698.044.149.350.800;56
54.0;perro;martes;;2001-08-01;0,841470985;1.5;0.0;1.0;19.556.577.881.626.600;74
22.0;gato;lunes;;;0;1.5;2.0;2.0;19.229.899.521.028.000;84
34.0;pajaro;jueves;;;-0,756802495;1.5;0.0;0.0;2.249.201.814.626.890;77
66.0;perro;lunes;;2001-08-04;-0,279415498;1.5;3.0;0.0;19.847.833.538.881.800;85
65.0;;martes;;2001-08-05;0,841470985;1.5;0.0;0.0;;52
28.0;hamster;miercoles;;2001-08-06;0;1.5;2.0;2.0;;
63.0;pajaro;jueves;;2001-08-07;0;1.5;3.0;2.0;;35
58.0;gato;miercoles;;2001-08-08;0,841470985;1.5;0.0;1.0;1.964.812.731.938.870;42
48.0;perro;viernes;;2001-08-09;-0,279415498;1.5;2.0;0.0;10248733.0;85
